,Review_title,Review_text,Ratings
3242,"Good built - bit heavy, Decent OS - when configured","Built:<br><br>Build quality seems good.<br>No green tint issue.<br>Back glass is not equal to front glass.<br><br>OS:<br><br>Needs to be configured to remove the bloatware.<br>No major issues. One update received.<br>Responsive.<br>More updates are required.<br><br>Privacy policy:<br><br>Crazy implementation of data privacy policy.<br>Not sure of data capturing policy. App/service wise privacy policy.<br><br>Speakers:<br><br>Loudness is average, but clear. No headphone jack.<br><br>Battery and charging:<br><br>Battery is okay. But fast charging is top notch.<br><br>Camera:<br>Stills are Good. Video is fine for FHD.<br>4K needs to fixed via update.<br><br>Calls and Wifi:<br>Fine.<br><br>Finger print and face unlock:<br>Good.<br><br>Simtray is plastic. Good water protection by use of rubber gaskets.<br><br>In the Box:<br>Free back cover is poor.<br>Free screen guard is poor.",4.0 out of 5 stars
3243,"After OS update, lot of bugs.","The phone was really good since it's last OS update. 3 days ago I got an update, after the update I'm facing a big issue. I can't use whatsapp voice message and in video recording cannot add voice along with video. Always show a message while whatsapp voice recording ""whatsapp cannot record now as google is recording"", and in camera while video recording also shows a message as ""camera cannot record now as google is recording "". If restart the phone, there will be no problem for an hour, after which it will be like scratching again.<br><br>I don't know how to fix it. Really I got mad.",4.0 out of 5 stars
3244,Beasts in every angle.,"Everything is well and good. Meets expectations from every angle.<br>Little bit heavy and battery will lasts for 5 hrs on screen time. If this will not be a problem to you definitely go for it.<br>Review after 2 months of use :-<br>Did not find any issues as of now. Today the screen became un responsive once. Don't know the reason behind it. I force restarted and it's working fine. I get around 4 hrs of on screen time and if not much used I get 21 hrs of battery backup.<br><br>Update 5 sept,2021- my friend called me via whatsapp and suddenly the phone became un responsive. It shut down itself and later when I tried restarting it didn't respond for some time and later it restarted on itself. This is not a good thing I guess. I shouldn't had invested this much amount in a mobile by new brand.",4.0 out of 5 stars
3245,This Time IQOO Rocks,"I got this phone with 5000 discount coupon n icici card and @38990. Phone is not bad. But IQOO as compared to China unit has not given Gorilla glass 6 on front n back instead it has given Scot xensation glass which is not a good protection overall. Also in china the charger is 120 watt as compared to 66 watts in Indian unit. As far as OS is concerned, IQOO in India has given Funtouch OS 11.1 as compared to Origin OS in China unit. Rest all is same. But thank God for not giving Monster UI as was given in IQOO 3 which was a real crap. Over all i would like to say that this phone can be taken. Amazon now has removed 2000 rupees coupon from Legend variant which will certainly affect IQOO 7 legend Sale as per my opinion. 4 star just that IQOO has not given Gorilla Glass 6 and 120 watts charger in Indian retail unit. But as compared to IQOO 3 a big Thumbs up from my side.",4.0 out of 5 stars
3246,Iqoo 7 legend,Best phone with great camera<br>Battery is little less but...charger is capable enough to charge it in less then 22 mins from 15% to 90%....UI has alot of bloatware but can caped with third party launcher,4.0 out of 5 stars
3247,Best in the price range,"The phone is the best value for money at present in the market.<br>Shifting from OnePlus7 as the last update crippled my device. Hope IQOO will not follow the same footprint.<br>Finger print reader is better than OnePlus.<br>FunTouch OS is working very well. App switching in gesture mode is not a single touch operation. Other than that I literally couldn't find any issue which would make my like miserable.<br>Forget about lag while using the device, super fast because of SD 888.<br>Camera is also superb, specially the night mode is very impressive (pic attached).<br>Battery is little small and require charging twice a day for heavy users like me but charging is super fast, faster than you imagine.",4.0 out of 5 stars
3248,Nearly a flagship killer,This phone is nearly a flagship killer. It need few improvements to be a flagship killer. I've using this for last 3 weeks and I'm happy with the performance of the phone so far. This Phone does have green tint issue.<br>Pros:<br>Great performance<br>Good Camera<br>Good connectivity<br>Good haptic experience<br>Fast charging (under 35 minutes phone get 0 to 100)<br>Nice build quality<br>Sound quality is good and clear<br><br>Cons<br>Green tint issue on low light and dark screen<br>Few bugs in UI<br><br>The issue of green tint and UI bugs can be fixed by iqoo in further updates and green tint is noticable when you knows what a green tint is otherwise you won't even notice it.,4.0 out of 5 stars
3249,Better upgrade and stylish package,My initial reveiw<br><br>My review in short :<br>1) great camera<br>2) no green tint issue<br>3) amazing battery back up on moderate use<br>4) great gaming experience with no heating<br><br>Cons :<br>1) screen brightness is not that great..I have iqoo3 too but amoled panel of iqoo3 is looks much brighter.<br>2) in screen trigger is useless on pro gaming as it needs to press bit hard and in close combat you don't have that much time.<br>3) phone case is much slippery in hand and need new type on iqoo website for purchase which will have grips.<br><br>Thank you.,4.0 out of 5 stars
3250,,,
3251,Excellent device but camera software could be improved,"Phone is very fast and charging speed is really good (full charge in 23 min) but software could be improved like camera software over sharpens the photo which makes photo unrealistic. Battery backup is good considering 4000mAh battery, will get 5.30 hr screen time if using phone continuously but when phone is in sleep mode and any background app is working battery drains quickly. Green tint issue only in lockscreen under low brightness (when lockscreen wallpaper is dark) no problem in homescreen. Fingerprint speed could be more faster although accuracy is great. Face unlock is very fast. Gaming experience is also great and stereo speakers works better than i expected, very loud and crisp speaker.",4.0 out of 5 stars
3252,Best phone ever,The phone is really good everything works fine as it should except the green tint issue which occurs when I'm on lockscreen most likely a software bug which can be resolved through a update the performance is top notch as promised I really wish if they would have added the 3.5 mm jack that would be really nice camera quality is really superb better than oneplus and gaming performance is also great no lags nothing no overheating battery lasted for 2 whole days on normal usage and on extreme gaming it comes down to 1 day the special game features come in handy but the game frame interpolation option is not available in the options guess they removed that overall this is a definitely a good option to invest,4.0 out of 5 stars
